,code,name,time,price,volume,preprice,type,,,,,,,code,name,time,price,volume,preprice,type,,
283,600516,·½´óÌ¿ËØ,14:40:38,18.7,63300,18.7,ÂòÅÌ,1183710,,,,,293,600516,·½´óÌ¿ËØ,14:39:31,18.86,82000,18.9,ÂôÅÌ,1549800,
284,600516,·½´óÌ¿ËØ,14:40:32,18.7,136300,18.7,ÂòÅÌ,2548810,,,,,296,600516,·½´óÌ¿ËØ,14:39:16,18.92,132400,18.94,ÂôÅÌ,2507656,
286,600516,·½´óÌ¿ËØ,14:40:25,18.72,56600,18.72,ÂòÅÌ,1059552,,,,,299,600516,·½´óÌ¿ËØ,14:38:07,18.9,77400,18.9,ÂôÅÌ,1462860,
292,600516,·½´óÌ¿ËØ,14:39:43,18.88,80600,18.88,ÂòÅÌ,1521728,,,,,302,600516,·½´óÌ¿ËØ,14:37:31,18.92,58700,18.93,ÂôÅÌ,1111191,
295,600516,·½´óÌ¿ËØ,14:39:19,18.92,85900,18.92,ÂòÅÌ,1625228,,,,,304,600516,·½´óÌ¿ËØ,14:37:04,18.86,224000,18.86,ÂôÅÌ,4224640,
297,600516,·½´óÌ¿ËØ,14:39:07,18.94,128300,18.94,ÂòÅÌ,2430002,,,,,305,600516,·½´óÌ¿ËØ,14:37:01,18.86,152900,18.86,ÂôÅÌ,2883694,
298,600516,·½´óÌ¿ËØ,14:39:01,18.95,59900,18.95,ÂòÅÌ,1135105,,,,,306,600516,·½´óÌ¿ËØ,14:36:58,18.86,44400,18.86,ÂôÅÌ,837384,
300,600516,·½´óÌ¿ËØ,14:37:58,18.9,42100,18.9,ÂòÅÌ,795690,,,,,310,600516,·½´óÌ¿ËØ,14:36:40,18.86,40740,18.88,ÂôÅÌ,769171.2,
301,600516,·½´óÌ¿ËØ,14:37:40,18.95,46600,18.92,ÂòÅÌ,881672,,,,,311,600516,·½´óÌ¿ËØ,14:36:27,18.88,62000,18.89,ÂôÅÌ,1171180,
307,600516,·½´óÌ¿ËØ,14:36:55,18.86,128300,18.86,ÂòÅÌ,2419738,,,,,315,600516,·½´óÌ¿ËØ,14:35:48,18.97,68400,18.98,ÂôÅÌ,1298232,
308,600516,·½´óÌ¿ËØ,14:36:52,18.86,89400,18.86,ÂòÅÌ,1686084,,,,,317,600516,·½´óÌ¿ËØ,14:35:30,18.97,45400,18.99,ÂôÅÌ,862146,
309,600516,·½´óÌ¿ËØ,14:36:43,18.86,43400,18.86,ÂòÅÌ,818524,,,,,322,600516,·½´óÌ¿ËØ,14:35:06,18.99,146380,19.02,ÂôÅÌ,2784147.6,
312,600516,·½´óÌ¿ËØ,14:36:12,18.9,40100,18.9,ÂòÅÌ,757890,,,,,324,600516,·½´óÌ¿ËØ,14:34:57,19.01,79100,19.01,ÂôÅÌ,1503691,
313,600516,·½´óÌ¿ËØ,14:36:04,18.95,72000,18.95,ÂòÅÌ,1364400,,,,,325,600516,·½´óÌ¿ËØ,14:34:48,19,60700,19,ÂôÅÌ,1153300,
314,600516,·½´óÌ¿ËØ,14:35:51,18.98,93200,18.97,ÂòÅÌ,1768004,,,,,328,600516,·½´óÌ¿ËØ,14:34:34,18.9,384840,18.99,ÂôÅÌ,7308111.6,
318,600516,·½´óÌ¿ËØ,14:35:27,18.99,93800,18.98,ÂòÅÌ,1780324,,,,,334,600516,·½´óÌ¿ËØ,14:34:15,18.99,159780,19.05,ÂôÅÌ,3043809,
319,600516,·½´óÌ¿ËØ,14:35:18,18.99,61100,18.99,ÂòÅÌ,1160289,,,,,336,600516,·½´óÌ¿ËØ,14:34:09,19,154500,19,ÂôÅÌ,2935500,
321,600516,·½´óÌ¿ËØ,14:35:09,19,68700,18.99,ÂòÅÌ,1304613,,,,,338,600516,·½´óÌ¿ËØ,14:33:59,18.97,66400,18.99,ÂôÅÌ,1260936,
323,600516,·½´óÌ¿ËØ,14:35:04,19.02,337000,19.01,ÂòÅÌ,6406370,,,,,341,600516,·½´óÌ¿ËØ,14:33:35,18.9,48460,18.9,ÂôÅÌ,915894,
326,600516,·½´óÌ¿ËØ,14:34:45,19,267820,18.97,ÂòÅÌ,5080545.4,,,,,343,600516,·½´óÌ¿ËØ,14:33:13,18.87,59800,18.88,ÂôÅÌ,1129024,
327,600516,·½´óÌ¿ËØ,14:34:36,18.95,66600,18.9,ÂòÅÌ,1258740,,,,,344,600516,·½´óÌ¿ËØ,14:32:58,18.82,167000,18.85,ÂôÅÌ,3147950,
329,600516,·½´óÌ¿ËØ,14:34:30,18.99,46800,18.98,ÂòÅÌ,888264,,,,,345,600516,·½´óÌ¿ËØ,14:32:52,18.82,48600,18.85,ÂôÅÌ,916110,
330,600516,·½´óÌ¿ËØ,14:34:27,18.98,47400,18.97,ÂòÅÌ,899178,,,,,348,600516,·½´óÌ¿ËØ,14:32:29,18.81,45160,18.81,ÂôÅÌ,849459.6,
332,600516,·½´óÌ¿ËØ,14:34:21,19,249800,18.99,ÂòÅÌ,4743702,,,,,349,600516,·½´óÌ¿ËØ,14:32:08,18.78,144100,18.81,ÂôÅÌ,2710521,
333,600516,·½´óÌ¿ËØ,14:34:18,18.99,142800,18.99,ÂòÅÌ,2711772,,,,,351,600516,·½´óÌ¿ËØ,14:31:56,18.8,43278,18.81,ÂôÅÌ,814059.18,
335,600516,·½´óÌ¿ËØ,14:34:12,19.05,153900,19,ÂòÅÌ,2924100,,,,,352,600516,·½´óÌ¿ËØ,14:31:50,18.8,58380,18.8,ÂôÅÌ,1097544,
337,600516,·½´óÌ¿ËØ,14:34:02,19,60120,18.97,ÂòÅÌ,1140476.4,,,,,353,600516,·½´óÌ¿ËØ,14:31:43,18.8,81400,18.8,ÂôÅÌ,1530320,
339,600516,·½´óÌ¿ËØ,14:33:56,18.99,347300,18.98,ÂòÅÌ,6591754,,,,,356,600516,·½´óÌ¿ËØ,14:31:29,18.78,41700,18.79,ÂôÅÌ,783543,
340,600516,·½´óÌ¿ËØ,14:33:47,18.95,42500,18.94,ÂòÅÌ,804950,,,,,358,600516,·½´óÌ¿ËØ,14:31:20,18.77,49100,18.78,ÂôÅÌ,922098,
342,600516,·½´óÌ¿ËØ,14:33:28,18.9,98100,18.9,ÂòÅÌ,1854090,,,,,365,600516,·½´óÌ¿ËØ,14:30:22,18.74,188980,18.8,ÂôÅÌ,3552824,
346,600516,·½´óÌ¿ËØ,14:32:49,18.85,99200,18.84,ÂòÅÌ,1868928,,,,,367,600516,·½´óÌ¿ËØ,14:30:13,18.76,252200,18.76,ÂôÅÌ,4731272,
347,600516,·½´óÌ¿ËØ,14:32:35,18.84,79000,18.82,ÂòÅÌ,1486780,,,,,368,600516,·½´óÌ¿ËØ,14:30:08,18.75,41900,18.79,ÂôÅÌ,787301,
350,600516,·½´óÌ¿ËØ,14:31:58,18.8,164100,18.8,ÂòÅÌ,3085080,,,,,369,600516,·½´óÌ¿ËØ,14:30:05,18.79,195900,18.79,ÂôÅÌ,3680961,
354,600516,·½´óÌ¿ËØ,14:31:40,18.8,60720,18.78,ÂòÅÌ,1140321.6,,,,,371,600516,·½´óÌ¿ËØ,14:29:58,18.72,49400,18.73,ÂôÅÌ,925262,
357,600516,·½´óÌ¿ËØ,14:31:26,18.79,168000,18.76,ÂòÅÌ,3151680,,,,,373,600516,·½´óÌ¿ËØ,14:29:47,18.73,176000,18.72,ÂôÅÌ,3294720,
360,600516,·½´óÌ¿ËØ,14:31:04,18.78,69300,18.78,ÂòÅÌ,1301454,,,,,374,600516,·½´óÌ¿ËØ,14:29:43,18.72,387500,18.73,ÂôÅÌ,7257875,
361,600516,·½´óÌ¿ËØ,14:30:47,18.8,70700,18.8,ÂòÅÌ,1329160,,,,,377,600516,·½´óÌ¿ËØ,14:29:32,18.75,49100,18.76,ÂôÅÌ,921116,
362,600516,·½´óÌ¿ËØ,14:30:41,18.79,49500,18.8,ÂòÅÌ,930600,,,,,379,600516,·½´óÌ¿ËØ,14:29:26,18.76,153360,18.79,ÂôÅÌ,2881634.4,
363,600516,·½´óÌ¿ËØ,14:30:38,18.8,69500,18.79,ÂòÅÌ,1305905,,,,,380,600516,·½´óÌ¿ËØ,14:29:16,18.77,58540,18.77,ÂôÅÌ,1098795.8,
364,600516,·½´óÌ¿ËØ,14:30:29,18.8,126900,18.74,ÂòÅÌ,2378106,,,,,381,600516,·½´óÌ¿ËØ,14:29:10,18.8,149980,18.8,ÂôÅÌ,2819624,
366,600516,·½´óÌ¿ËØ,14:30:17,18.81,60820,18.76,ÂòÅÌ,1140983.2,,,,,385,600516,·½´óÌ¿ËØ,14:28:53,18.76,70200,18.76,ÂôÅÌ,1316952,
370,600516,·½´óÌ¿ËØ,14:30:02,18.79,276980,18.72,ÂòÅÌ,5185065.6,,,,,387,600516,·½´óÌ¿ËØ,14:28:35,18.68,142000,18.68,ÂôÅÌ,2652560,
372,600516,·½´óÌ¿ËØ,14:29:56,18.73,41400,18.73,ÂòÅÌ,775422,,,,,393,600516,·½´óÌ¿ËØ,14:28:17,18.62,87600,18.63,ÂôÅÌ,1631988,
375,600516,·½´óÌ¿ËØ,14:29:38,18.76,172100,18.76,ÂòÅÌ,3228596,,,,,396,600516,·½´óÌ¿ËØ,14:28:04,18.6,40400,18.6,ÂôÅÌ,751440,
376,600516,·½´óÌ¿ËØ,14:29:34,18.76,60100,18.75,ÂòÅÌ,1126875,,,,,399,600516,·½´óÌ¿ËØ,14:27:56,18.58,141320,18.58,ÂôÅÌ,2625725.6,
378,600516,·½´óÌ¿ËØ,14:29:29,18.76,42100,18.76,ÂòÅÌ,789796,,,,,402,600516,·½´óÌ¿ËØ,14:27:47,18.56,212700,18.57,ÂôÅÌ,3949839,
382,600516,·½´óÌ¿ËØ,14:29:05,18.8,140720,18.76,ÂòÅÌ,2639907.2,,,,,404,600516,·½´óÌ¿ËØ,14:27:41,18.55,203800,18.55,ÂôÅÌ,3780490,
384,600516,·½´óÌ¿ËØ,14:28:59,18.77,50500,18.76,ÂòÅÌ,947380,,,,,405,600516,·½´óÌ¿ËØ,14:27:37,18.55,454805,18.55,ÂôÅÌ,8436632.75,
386,600516,·½´óÌ¿ËØ,14:28:50,18.76,261600,18.7,ÂòÅÌ,4891920,,,,,406,600516,·½´óÌ¿ËØ,14:27:35,18.55,165940,18.56,ÂôÅÌ,3079846.4,
388,600516,·½´óÌ¿ËØ,14:28:32,18.68,60800,18.66,ÂòÅÌ,1134528,,,,,408,600516,·½´óÌ¿ËØ,14:27:28,18.53,236700,18.53,ÂôÅÌ,4386051,
389,600516,·½´óÌ¿ËØ,14:28:29,18.66,94960,18.66,ÂòÅÌ,1771953.6,,,,,409,600516,·½´óÌ¿ËØ,14:27:26,18.53,272200,18.56,ÂôÅÌ,5052032,
390,600516,·½´óÌ¿ËØ,14:28:25,18.66,78900,18.66,ÂòÅÌ,1472274,,,,,410,600516,·½´óÌ¿ËØ,14:27:23,18.56,544400,18.58,ÂôÅÌ,10114952,
391,600516,·½´óÌ¿ËØ,14:28:23,18.66,127180,18.66,ÂòÅÌ,2373178.8,,,,,414,600516,·½´óÌ¿ËØ,14:27:10,18.56,52600,18.6,ÂôÅÌ,978360,
392,600516,·½´óÌ¿ËØ,14:28:19,18.66,88100,18.62,ÂòÅÌ,1640422,,,,,416,600516,·½´óÌ¿ËØ,14:27:04,18.57,92800,18.59,ÂôÅÌ,1725152,
394,600516,·½´óÌ¿ËØ,14:28:13,18.63,121980,18.62,ÂòÅÌ,2271267.6,,,,,417,600516,·½´óÌ¿ËØ,14:27:01,18.59,609900,18.61,ÂôÅÌ,11350239,
395,600516,·½´óÌ¿ËØ,14:28:10,18.62,62400,18.62,ÂòÅÌ,1161888,,,,,418,600516,·½´óÌ¿ËØ,14:26:58,18.61,224000,18.61,ÂôÅÌ,4168640,
398,600516,·½´óÌ¿ËØ,14:27:58,18.61,539100,18.58,ÂòÅÌ,10016478,,,,,419,600516,·½´óÌ¿ËØ,14:26:55,18.61,92900,18.62,ÂôÅÌ,1729798,
400,600516,·½´óÌ¿ËØ,14:27:53,18.58,616900,18.57,ÂòÅÌ,11455833,,,,,421,600516,·½´óÌ¿ËØ,14:26:49,18.62,120300,18.68,ÂôÅÌ,2247204,
401,600516,·½´óÌ¿ËØ,14:27:49,18.57,242096,18.56,ÂòÅÌ,4493301.76,,,,,422,600516,·½´óÌ¿ËØ,14:26:46,18.68,265700,18.7,ÂôÅÌ,4968590,
403,600516,·½´óÌ¿ËØ,14:27:44,18.57,534101,18.55,ÂòÅÌ,9907573.55,,,,,423,600516,·½´óÌ¿ËØ,14:26:44,18.7,63423,18.7,ÂôÅÌ,1186010.1,
407,600516,·½´óÌ¿ËØ,14:27:32,18.56,135000,18.53,ÂòÅÌ,2501550,,,,,424,600516,·½´óÌ¿ËØ,14:26:41,18.7,447300,18.73,ÂôÅÌ,8377929,
411,600516,·½´óÌ¿ËØ,14:27:19,18.58,110400,18.57,ÂòÅÌ,2050128,,,,,428,600516,·½´óÌ¿ËØ,14:26:29,18.73,171507,18.75,ÂôÅÌ,3215756.25,
412,600516,·½´óÌ¿ËØ,14:27:17,18.57,276300,18.57,ÂòÅÌ,5130891,,,,,429,600516,·½´óÌ¿ËØ,14:26:25,18.75,43000,18.77,ÂôÅÌ,807110,
413,600516,·½´óÌ¿ËØ,14:27:13,18.57,324600,18.56,ÂòÅÌ,6024576,,,,,434,600516,·½´óÌ¿ËØ,14:25:46,18.8,108553,18.82,ÂôÅÌ,2042967.46,
415,600516,·½´óÌ¿ËØ,14:27:07,18.6,415500,18.57,ÂòÅÌ,7715835,,,,,439,600516,·½´óÌ¿ËØ,14:25:26,18.84,127900,18.85,ÂôÅÌ,2410915,
420,600516,·½´óÌ¿ËØ,14:26:52,18.62,50300,18.62,ÂòÅÌ,936586,,,,,440,600516,·½´óÌ¿ËØ,14:25:23,18.85,60100,18.86,ÂôÅÌ,1133486,
425,600516,·½´óÌ¿ËØ,14:26:38,18.73,57900,18.72,ÂòÅÌ,1083888,,,,,444,600516,·½´óÌ¿ËØ,14:25:08,18.85,88500,18.85,ÂôÅÌ,1668225,
427,600516,·½´óÌ¿ËØ,14:26:31,18.73,266793,18.73,ÂòÅÌ,4997032.89,,,,,449,600516,·½´óÌ¿ËØ,14:24:13,18.8,51920,18.82,ÂôÅÌ,977134.4,
432,600516,·½´óÌ¿ËØ,14:26:01,18.8,194900,18.8,ÂòÅÌ,3664120,,,,,453,600516,·½´óÌ¿ËØ,14:23:59,18.8,74600,18.8,ÂôÅÌ,1402480,
433,600516,·½´óÌ¿ËØ,14:25:53,18.8,114500,18.79,ÂòÅÌ,2151455,,,,,454,600516,·½´óÌ¿ËØ,14:23:55,18.8,51200,18.8,ÂôÅÌ,962560,
435,600516,·½´óÌ¿ËØ,14:25:37,18.82,84200,18.83,ÂòÅÌ,1585486,,,,,456,600516,·½´óÌ¿ËØ,14:23:46,18.78,129900,18.79,ÂôÅÌ,2440821,
437,600516,·½´óÌ¿ËØ,14:25:31,18.85,70600,18.84,ÂòÅÌ,1330104,,,,,459,600516,·½´óÌ¿ËØ,14:23:37,18.77,64000,18.79,ÂôÅÌ,1202560,
438,600516,·½´óÌ¿ËØ,14:25:29,18.84,73200,18.84,ÂòÅÌ,1379088,,,,,462,600516,·½´óÌ¿ËØ,14:23:28,18.76,101700,18.77,ÂôÅÌ,1908909,
441,600516,·½´óÌ¿ËØ,14:25:19,18.86,63000,18.85,ÂòÅÌ,1187550,,,,,464,600516,·½´óÌ¿ËØ,14:23:22,18.76,234500,18.77,ÂôÅÌ,4401565,
442,600516,·½´óÌ¿ËØ,14:25:13,18.85,75700,18.85,ÂòÅÌ,1426945,,,,,466,600516,·½´óÌ¿ËØ,14:23:16,18.76,79800,18.77,ÂôÅÌ,1497846,
443,600516,·½´óÌ¿ËØ,14:25:11,18.85,86500,18.85,ÂòÅÌ,1630525,,,,,468,600516,·½´óÌ¿ËØ,14:23:11,18.77,249900,18.78,ÂôÅÌ,4693122,
445,600516,·½´óÌ¿ËØ,14:24:53,18.84,46600,18.82,ÂòÅÌ,877012,,,,,476,600516,·½´óÌ¿ËØ,14:22:47,18.78,104200,18.81,ÂôÅÌ,1960002,
446,600516,·½´óÌ¿ËØ,14:24:38,18.83,46100,18.81,ÂòÅÌ,867141,,,,,479,600516,·½´óÌ¿ËØ,14:22:37,18.78,134400,18.8,ÂôÅÌ,2526720,
447,600516,·½´óÌ¿ËØ,14:24:31,18.81,185747,18.81,ÂòÅÌ,3493901.07,,,,,480,600516,·½´óÌ¿ËØ,14:22:31,18.78,200500,18.78,ÂôÅÌ,3765390,
448,600516,·½´óÌ¿ËØ,14:24:19,18.81,111147,18.8,ÂòÅÌ,2089563.6,,,,,481,600516,·½´óÌ¿ËØ,14:22:28,18.78,107920,18.8,ÂôÅÌ,2028896,
450,600516,·½´óÌ¿ËØ,14:24:10,18.82,90480,18.8,ÂòÅÌ,1701024,,,,,483,600516,·½´óÌ¿ËØ,14:22:22,18.75,182500,18.8,ÂôÅÌ,3431000,
451,600516,·½´óÌ¿ËØ,14:24:04,18.81,59700,18.81,ÂòÅÌ,1122957,,,,,485,600516,·½´óÌ¿ËØ,14:22:16,18.75,67700,18.76,ÂôÅÌ,1270052,
452,600516,·½´óÌ¿ËØ,14:24:01,18.81,154200,18.8,ÂòÅÌ,2898960,,,,,487,600516,·½´óÌ¿ËØ,14:22:10,18.75,65400,18.76,ÂôÅÌ,1226904,
455,600516,·½´óÌ¿ËØ,14:23:49,18.8,83369,18.78,ÂòÅÌ,1565669.82,,,,,488,600516,·½´óÌ¿ËØ,14:22:07,18.76,181777,18.8,ÂôÅÌ,3417407.6,
457,600516,·½´óÌ¿ËØ,14:23:43,18.79,476204,18.77,ÂòÅÌ,8938349.08,,,,,489,600516,·½´óÌ¿ËØ,14:22:04,18.8,237000,18.8,ÂôÅÌ,4455600,
458,600516,·½´óÌ¿ËØ,14:23:40,18.77,147700,18.77,ÂòÅÌ,2772329,,,,,492,600516,·½´óÌ¿ËØ,14:21:55,18.75,312400,18.8,ÂôÅÌ,5873120,
460,600516,·½´óÌ¿ËØ,14:23:34,18.79,90200,18.77,ÂòÅÌ,1693054,,,,,493,600516,·½´óÌ¿ËØ,14:21:52,18.8,201017,18.81,ÂôÅÌ,3781129.77,
463,600516,·½´óÌ¿ËØ,14:23:25,18.77,176900,18.76,ÂòÅÌ,3318644,,,,,494,600516,·½´óÌ¿ËØ,14:21:49,18.81,622300,18.81,ÂôÅÌ,11705463,
465,600516,·½´óÌ¿ËØ,14:23:20,18.77,46800,18.76,ÂòÅÌ,877968,,,,,495,600516,·½´óÌ¿ËØ,14:21:46,18.81,203400,18.83,ÂôÅÌ,3830022,
467,600516,·½´óÌ¿ËØ,14:23:13,18.77,42100,18.77,ÂòÅÌ,790217,,,,,497,600516,·½´óÌ¿ËØ,14:21:37,18.83,221600,18.88,ÂôÅÌ,4183808,
469,600516,·½´óÌ¿ËØ,14:23:08,18.78,102600,18.78,ÂòÅÌ,1926828,,,,,498,600516,·½´óÌ¿ËØ,14:21:34,18.88,42300,18.89,ÂôÅÌ,799047,
470,600516,·½´óÌ¿ËØ,14:23:04,18.78,76800,18.78,ÂòÅÌ,1442304,,,,,502,600516,·½´óÌ¿ËØ,14:21:16,18.89,68100,18.9,ÂôÅÌ,1287090,
472,600516,·½´óÌ¿ËØ,14:22:58,18.79,101000,18.78,ÂòÅÌ,1896780,,,,,504,600516,·½´óÌ¿ËØ,14:21:04,18.9,67400,18.91,ÂôÅÌ,1274534,
474,600516,·½´óÌ¿ËØ,14:22:52,18.79,43600,18.79,ÂòÅÌ,819244,,,,,505,600516,·½´óÌ¿ËØ,14:21:01,18.91,132200,18.94,ÂôÅÌ,2503868,
475,600516,·½´óÌ¿ËØ,14:22:49,18.79,241120,18.78,ÂòÅÌ,4528233.6,,,,,506,600516,·½´óÌ¿ËØ,14:20:55,18.93,82000,18.94,ÂôÅÌ,1553080,
477,600516,·½´óÌ¿ËØ,14:22:44,18.81,228400,18.8,ÂòÅÌ,4293920,,,,,507,600516,·½´óÌ¿ËØ,14:20:52,18.94,48800,18.94,ÂôÅÌ,924272,
478,600516,·½´óÌ¿ËØ,14:22:40,18.8,204500,18.78,ÂòÅÌ,3840510,,,,,510,600516,·½´óÌ¿ËØ,14:20:19,18.93,70400,18.97,ÂôÅÌ,1335488,
484,600516,·½´óÌ¿ËØ,14:22:19,18.8,291284,18.75,ÂòÅÌ,5461575,,,,,511,600516,·½´óÌ¿ËØ,14:20:04,18.97,72800,18.99,ÂôÅÌ,1382472,
486,600516,·½´óÌ¿ËØ,14:22:13,18.76,168760,18.75,ÂòÅÌ,3164250,,,,,513,600516,·½´óÌ¿ËØ,14:19:55,18.95,75200,18.99,ÂôÅÌ,1428048,
490,600516,·½´óÌ¿ËØ,14:22:01,18.8,226883,18.78,ÂòÅÌ,4260862.74,,,,,514,600516,·½´óÌ¿ËØ,14:19:30,18.96,166900,19.02,ÂôÅÌ,3174438,
491,600516,·½´óÌ¿ËØ,14:21:58,18.78,286500,18.75,ÂòÅÌ,5371875,,,,,515,600516,·½´óÌ¿ËØ,14:19:25,18.98,45200,18.99,ÂôÅÌ,858348,
496,600516,·½´óÌ¿ËØ,14:21:40,18.86,49600,18.83,ÂòÅÌ,933968,,,,,519,600516,·½´óÌ¿ËØ,14:18:55,18.94,128400,19,ÂôÅÌ,2439600,
499,600516,·½´óÌ¿ËØ,14:21:31,18.89,67200,18.89,ÂòÅÌ,1269408,,,,,520,600516,·½´óÌ¿ËØ,14:18:46,19,89600,19,ÂôÅÌ,1702400,
500,600516,·½´óÌ¿ËØ,14:21:28,18.89,66500,18.89,ÂòÅÌ,1256185,,,,,522,600516,·½´óÌ¿ËØ,14:18:39,18.94,122100,18.95,ÂôÅÌ,2313795,
508,600516,·½´óÌ¿ËØ,14:20:42,18.95,102800,18.95,ÂòÅÌ,1948060,,,,,523,600516,·½´óÌ¿ËØ,14:18:37,18.95,46500,18.97,ÂôÅÌ,882105,
512,600516,·½´óÌ¿ËØ,14:20:01,18.99,40400,18.98,ÂòÅÌ,766792,,,,,525,600516,·½´óÌ¿ËØ,14:18:30,18.97,47300,18.97,ÂôÅÌ,897281,
516,600516,·½´óÌ¿ËØ,14:19:22,18.99,58700,18.99,ÂòÅÌ,1114713,,,,,526,600516,·½´óÌ¿ËØ,14:18:21,18.97,113700,18.97,ÂôÅÌ,2156889,
518,600516,·½´óÌ¿ËØ,14:18:58,18.99,101100,18.94,ÂòÅÌ,1914834,,,,,527,600516,·½´óÌ¿ËØ,14:18:15,18.9,205200,18.9,ÂôÅÌ,3878280,
521,600516,·½´óÌ¿ËØ,14:18:43,19,120560,18.94,ÂòÅÌ,2283406.4,,,,,528,600516,·½´óÌ¿ËØ,14:18:12,18.9,60000,18.95,ÂôÅÌ,1137000,
524,600516,·½´óÌ¿ËØ,14:18:33,18.97,60700,18.97,ÂòÅÌ,1151479,,,,,530,600516,·½´óÌ¿ËØ,14:18:06,18.91,91700,18.91,ÂôÅÌ,1734047,
534,600516,·½´óÌ¿ËØ,14:17:51,18.9,98400,18.86,ÂòÅÌ,1855824,,,,,532,600516,·½´óÌ¿ËØ,14:17:57,18.87,80900,18.87,ÂôÅÌ,1526583,
537,600516,·½´óÌ¿ËØ,14:17:42,18.87,139700,18.85,ÂòÅÌ,2633345,,,,,533,600516,·½´óÌ¿ËØ,14:17:54,18.87,93700,18.9,ÂôÅÌ,1770930,
538,600516,·½´óÌ¿ËØ,14:17:39,18.85,444000,18.85,ÂòÅÌ,8369400,,,,,535,600516,·½´óÌ¿ËØ,14:17:48,18.86,223100,18.88,ÂôÅÌ,4212128,
539,600516,·½´óÌ¿ËØ,14:17:36,18.85,193800,18.83,ÂòÅÌ,3649254,,,,,541,600516,·½´óÌ¿ËØ,14:17:30,18.82,196800,18.85,ÂôÅÌ,3709680,
540,600516,·½´óÌ¿ËØ,14:17:33,18.83,168700,18.82,ÂòÅÌ,3174934,,,,,543,600516,·½´óÌ¿ËØ,14:17:24,18.83,225800,18.85,ÂôÅÌ,4256330,
542,600516,·½´óÌ¿ËØ,14:17:27,18.85,216200,18.83,ÂòÅÌ,4071046,,,,,544,600516,·½´óÌ¿ËØ,14:17:21,18.85,70100,18.86,ÂôÅÌ,1322086,
545,600516,·½´óÌ¿ËØ,14:17:18,18.86,116400,18.86,ÂòÅÌ,2195304,,,,,547,600516,·½´óÌ¿ËØ,14:17:12,18.85,122363,18.86,ÂôÅÌ,2307766.18,
546,600516,·½´óÌ¿ËØ,14:17:15,18.86,301300,18.85,ÂòÅÌ,5679505,,,,,548,600516,·½´óÌ¿ËØ,14:17:09,18.86,67537,18.87,ÂôÅÌ,1274423.19,
549,600516,·½´óÌ¿ËØ,14:17:03,18.9,181600,18.88,ÂòÅÌ,3428608,,,,,550,600516,·½´óÌ¿ËØ,14:17:00,18.88,388600,18.95,ÂôÅÌ,7363970,
551,600516,·½´óÌ¿ËØ,14:16:57,18.95,101600,18.9,ÂòÅÌ,1920240,,,,,552,600516,·½´óÌ¿ËØ,14:16:54,18.9,295400,18.93,ÂôÅÌ,5591922,
554,600516,·½´óÌ¿ËØ,14:16:45,18.97,49900,18.94,ÂòÅÌ,945106,,,,,555,600516,·½´óÌ¿ËØ,14:16:42,18.94,158400,18.99,ÂôÅÌ,3008016,
556,600516,·½´óÌ¿ËØ,14:16:39,18.99,141600,18.99,ÂòÅÌ,2688984,,,,,557,600516,·½´óÌ¿ËØ,14:16:36,18.99,235340,19,ÂôÅÌ,4471460,
560,600516,·½´óÌ¿ËØ,14:16:27,19.03,79200,19.03,ÂòÅÌ,1507176,,,,,558,600516,·½´óÌ¿ËØ,14:16:33,19,564700,19.02,ÂôÅÌ,10740594,
561,600516,·½´óÌ¿ËØ,14:16:24,19.03,82300,19.02,ÂòÅÌ,1565346,,,,,562,600516,·½´óÌ¿ËØ,14:16:15,19.03,45200,19.04,ÂôÅÌ,860608,
564,600516,·½´óÌ¿ËØ,14:16:00,19.08,71100,19.06,ÂòÅÌ,1355166,,,,,563,600516,·½´óÌ¿ËØ,14:16:09,19.04,42380,19.05,ÂôÅÌ,807339,
570,600516,·½´óÌ¿ËØ,14:14:49,19.08,233900,19.02,ÂòÅÌ,4448778,,,,,565,600516,·½´óÌ¿ËØ,14:15:46,19.05,102800,19.08,ÂôÅÌ,1961424,
573,600516,·½´óÌ¿ËØ,14:14:22,19.05,92200,19.01,ÂòÅÌ,1752722,,,,,566,600516,·½´óÌ¿ËØ,14:15:31,19.05,41200,19.08,ÂôÅÌ,786096,
