,code,name,p_change,price,change,open,high,low,preprice,pe,volratio,turnover,range,volume,selling,buying,amount,totals,industry,area,floats,fvalues,abvalues,avgprice,strength,activity,avgturnover,attack,interval3,interval6
1582,002662,京威股份,0.61,6.57,0.04,6.54,6.59,6.54,6.53,28.75,1.13,0.38,0.77,47154,26608,20545,30958122,150000.0,汽车配件,北京,122784.1,80.67,98.55,6.57,-0.1,1845,0.0002,0.46,-12.28,-14.12
1583,600227,赤天化,0.61,6.58,0.04,6.48,6.6,6.48,6.54,0.0,1.19,0.72,1.83,68457,29854,38603,44868768,173631.91,农药化肥,贵州,95039.25,62.54,114.25,6.55,0.06,789,0.0009,1.54,8.05,-9.49
1584,002698,博实股份,0.61,11.52,0.07,11.48,11.6,11.46,11.45,131.98,0.47,0.35,1.22,18087,9105,8982,20849556,68170.0,化工机械,黑龙江,52058.37,59.97,78.53,11.53,-0.1,795,0.0004,0.52,-5.81,-23.35
1585,000010,美丽生态,0.61,4.95,0.03,4.9,4.97,4.9,4.92,0.0,0.75,1.04,1.42,54208,31726,22482,26766548,81985.46,建筑施工,深圳,52217.14,25.85,40.58,4.94,-0.1,1555,0.0007,1.02,-8.84,-30.48
1586,300106,西部牧业,0.61,9.93,0.06,9.83,9.93,9.83,9.87,0.0,0.63,1.02,1.01,21375,10966,10409,21124328,21133.23,农业综合,新疆,21029.88,20.88,20.99,9.88,-0.11,762,0.0013,1.02,-13.8,-33.36
1587,300415,伊之密,0.61,14.9,0.09,14.85,15.05,14.75,14.81,30.95,0.59,1.56,2.03,44579,24925,19654,66411632,43200.0,专用机械,广东,28620.0,42.64,64.37,14.9,-0.11,1880,0.0008,1.02,11.69,33.04
1588,000833,贵糖股份,0.61,8.31,0.05,8.26,8.38,8.25,8.26,126.65,0.45,1.48,1.57,55920,31955,23965,46458780,66840.18,造纸,广西,37808.64,31.42,55.54,8.31,-0.11,1281,0.0012,0.73,9.2,-12.8
1589,002307,北新路桥,0.6,16.63,0.1,16.44,16.65,16.32,16.53,498.92,0.88,2.29,2.0,127522,64298,63223,210571760,55732.71,建筑施工,新疆,55731.92,92.68,92.68,16.51,-0.11,3286,0.0007,1.9,-6.05,18.87
1590,300425,环能科技,0.6,10.0,0.06,10.1,10.12,9.94,9.94,0.0,0.59,1.43,1.81,21242,10943,10299,21259988,37527.48,环境保护,四川,14866.58,14.87,37.53,10.01,-0.11,760,0.0019,0.6,-15.61,-25.43
1591,000582,北部湾港,0.6,11.67,0.07,11.69,11.75,11.54,11.6,24.49,1.1,1.78,1.81,46805,23521,23284,54557244,124025.95,港口,广西,26317.51,30.71,144.74,11.66,-0.11,1710,0.001,1.13,-14.32,-11.59
1592,000523,广州浪奇,0.6,10.02,0.06,9.99,10.15,9.94,9.96,175.76,1.07,0.85,2.11,38018,20126,17891,38072448,52294.42,日用化工,广东,44575.8,44.66,52.4,10.01,-0.11,1125,0.0008,0.8,2.45,-17.05
1593,603007,花王股份,0.6,16.79,0.1,16.42,16.87,16.42,16.69,38.42,0.6,3.34,2.7,27872,13239,14632,46605784,33337.5,建筑施工,江苏,8337.5,14.0,55.97,16.72,0.04,1406,0.0024,2.25,-22.05,-1.81
1594,000420,吉林化纤,0.6,3.36,0.02,3.34,3.38,3.33,3.34,57.82,0.72,0.93,1.5,92048,35342,56705,30888238,197070.67,化纤,吉林,98661.36,33.15,66.22,3.36,-0.11,954,0.001,0.9,3.07,-21.5
1595,600403,*ST大有,0.6,5.07,0.03,5.02,5.11,5.01,5.04,20.92,1.15,0.14,1.98,34252,18716,15535,17407426,239081.23,煤炭开采,河南,239081.23,121.21,121.21,5.08,0.04,401,0.0004,1.2,6.74,-8.15
1596,002089,新 海 宜,0.6,6.76,0.04,6.71,6.81,6.7,6.72,178.29,0.72,0.65,1.64,61012,34440,26571,41174336,137466.95,通信设备,江苏,93265.75,63.05,92.93,6.75,-0.12,1157,0.0006,0.9,12.29,-10.34
1597,002779,中坚科技,0.59,22.0,0.13,21.8,22.18,21.54,21.87,87.62,1.17,2.16,2.93,8735,3621,5113,19155078,13200.0,农用机械,浙江,4042.5,8.89,29.04,21.93,-0.12,625,0.0035,2.14,-22.67,-30.82
1598,002643,万润股份,0.59,13.55,0.08,13.51,13.75,13.42,13.47,28.83,0.67,1.15,2.45,94500,51460,43039,128162392,90913.32,化工原料,山东,81896.95,110.97,123.19,13.56,-0.12,2201,0.0005,0.97,-15.63,-7.26
1599,600026,中远海能,0.59,6.78,0.04,6.74,6.83,6.74,6.74,12.14,0.79,0.61,1.34,166259,79768,86491,112785760,403203.28,水运,上海,273603.28,185.5,185.5,6.78,0.04,2009,0.0003,0.59,12.07,-5.96
1600,300468,四方精创,0.59,42.43,0.25,41.94,42.56,41.94,42.18,79.76,0.31,0.84,1.47,5626,2891,2735,23790652,10540.96,软件服务,深圳,6685.83,28.37,44.73,42.29,-0.12,874,0.001,1.17,-9.57,-12.46
1601,000929,兰州黄河,0.59,13.58,0.08,13.5,13.6,13.45,13.5,178.23,0.48,0.77,1.11,14269,7601,6667,19292204,18576.59,啤酒,甘肃,18563.25,25.21,25.23,13.52,-0.12,830,0.0009,0.97,-3.62,-22.09
1602,600803,新奥股份,0.59,15.29,0.09,15.05,15.56,15.05,15.2,20.62,1.4,4.55,3.36,448610,241831,206778,683895424,98578.5,农药化肥,河北,98578.5,150.73,150.73,15.24,0.04,4042,0.0011,1.59,5.67,7.37
1603,002693,双成药业,0.59,6.82,0.04,6.78,6.84,6.76,6.78,0.0,0.86,0.85,1.18,34240,15594,18646,23325920,40500.0,化学制药,海南,40341.67,27.51,27.62,6.81,-0.12,918,0.0009,0.89,-13.23,-33.85
1604,600110,诺德股份,0.59,13.65,0.08,13.55,13.75,13.44,13.57,68.24,0.78,2.27,2.28,261364,129029,132334,355723296,115031.21,电气设备,吉林,115031.21,157.02,157.02,13.61,0.03,2992,0.0008,1.56,1.49,27.21
1605,002103,广博股份,0.59,11.95,0.07,11.88,11.99,11.81,11.88,67.42,0.54,0.24,1.52,7925,3595,4330,9465705,54921.28,文教休闲,浙江,32558.8,38.91,65.63,11.94,-0.12,536,0.0005,1.19,-13.47,-7.22
1606,600523,贵航股份,0.59,20.52,0.12,20.45,20.6,20.32,20.4,44.97,0.48,1.52,1.37,43901,24276,19625,89754848,28879.38,汽车配件,贵州,28860.33,59.22,59.26,20.44,0.03,1439,0.0011,0.98,10.44,-15.28
1607,000625,长安汽车,0.59,13.73,0.08,13.65,13.75,13.61,13.65,6.86,1.01,0.41,1.03,154532,86821,67710,211935472,480264.84,汽车整车,重庆,376088.09,516.37,659.4,13.71,-0.13,3403,0.0001,0.88,4.25,-12.27
1608,603737,三棵树,0.58,58.48,0.34,57.77,58.66,57.72,58.14,72.42,0.63,0.7,1.62,2108,935,1173,12303152,10000.0,染料涂料,福建,3022.1,17.67,58.48,58.36,0.03,277,0.0025,1.32,-10.31,-1.22
1609,600008,首创股份,0.58,6.88,0.04,6.87,6.9,6.73,6.84,79.03,0.44,2.81,2.49,1356577,782049,574528,921962688,482061.41,环境保护,北京,482061.41,331.66,331.66,6.8,0.03,4547,0.0006,2.23,-10.42,63.81
1610,603787,新日股份,0.58,15.49,0.09,15.27,15.52,15.21,15.4,51.51,1.06,7.81,2.01,39830,22021,17808,61303480,20400.0,摩托车,江苏,5100.0,7.9,31.6,15.39,0.03,1506,0.0052,1.84,-36.93,111.9
1611,601212,白银有色,0.58,8.61,0.05,8.52,8.63,8.52,8.56,638.15,0.55,2.98,1.29,207995,102775,105219,178910528,697296.56,铜,甘肃,69800.0,60.1,600.37,8.6,0.03,3468,0.0009,1.06,-2.71,153.24
1612,600455,博通股份,0.58,37.9,0.22,37.68,38.15,37.14,37.68,0.0,1.62,0.47,2.68,2329,1144,1184,8781078,6245.79,软件服务,陕西,4971.77,18.84,23.67,37.7,0.03,322,0.0015,2.05,-11.84,-22.67
1613,600493,凤竹纺织,0.58,10.35,0.06,10.25,10.36,10.19,10.29,173.92,1.26,1.02,1.65,27765,14726,13039,28545004,27200.0,纺织,福建,27200.0,28.15,28.15,10.28,0.03,805,0.0013,1.57,-4.34,-31.32
1614,600789,鲁抗医药,0.58,8.65,0.05,8.58,8.65,8.53,8.6,95.58,0.74,2.43,1.4,141154,74140,67013,121398888,58157.55,化学制药,山东,58157.55,50.31,50.31,8.6,0.02,2232,0.0011,1.41,7.72,-18.24
1615,300154,瑞凌股份,0.58,8.65,0.05,8.63,8.67,8.56,8.6,33.75,0.61,0.62,1.28,19599,10132,9467,16881904,44700.0,元器件,深圳,31382.49,27.15,38.67,8.61,-0.13,716,0.0009,1.05,2.13,-11.1
1616,000411,英特集团,0.58,20.77,0.12,20.65,20.83,20.51,20.65,50.68,1.18,0.29,1.55,5955,2920,3035,12307882,20744.99,医药商业,浙江,20731.41,43.06,43.09,20.67,-0.13,543,0.0005,1.27,-2.21,-13.85
1617,300386,飞天诚信,0.58,19.06,0.11,18.81,19.24,18.81,18.95,183.82,0.51,5.08,2.27,100475,49309,51165,191116096,41804.39,软件服务,北京,19765.66,37.67,79.68,19.02,-0.13,2727,0.0019,1.33,0.32,-13.21
1618,300322,硕贝德,0.58,12.13,0.07,12.11,12.19,12.01,12.06,313.14,0.65,1.9,1.49,70535,43523,27012,85243432,40751.67,通信设备,广东,37039.42,44.93,49.43,12.09,-0.13,2234,0.0009,1.0,-28.73,-28.65
1619,000975,银泰资源,0.58,13.9,0.08,13.85,14.06,13.78,13.82,72.21,0.58,0.7,2.03,61811,27785,34025,86053048,108161.6,铅锌,内蒙,87852.28,122.11,150.34,13.92,-0.13,1373,0.0005,0.87,5.7,-17.01
1620,603320,迪贝电气,0.58,36.55,0.21,36.27,36.9,35.3,36.34,60.69,0.6,7.68,4.4,19199,10593,8605,69646400,10000.0,机械基件,浙江,2500.0,9.14,36.55,36.28,0.02,1388,0.0055,3.54,11.81,206.63
1621,601238,广汽集团,0.58,26.18,0.15,25.97,26.2,25.97,26.03,11.11,0.71,0.12,0.88,50195,25422,24772,131041392,650071.75,汽车整车,广东,428741.75,1122.45,1122.45,26.11,0.02,2330,0.0001,0.81,-2.13,4.3
1622,000686,东北证券,0.58,10.49,0.06,10.46,10.53,10.42,10.43,31.74,0.53,0.57,1.05,119903,60896,59006,125646544,234045.3,证券,吉林,209047.84,219.29,245.51,10.48,-0.14,2223,0.0003,0.67,10.77,-16.35
1623,600713,南京医药,0.57,7.0,0.04,6.96,7.02,6.95,6.96,27.95,1.07,0.49,1.01,34002,15753,18249,23744892,89742.56,医药商业,江苏,69358.07,48.55,62.82,6.98,0.02,939,0.0005,0.72,1.6,-13.69
1624,000911,南宁糖业,0.57,12.26,0.07,12.17,12.29,12.15,12.19,336.52,0.59,1.41,1.15,45654,26138,19515,55783652,32408.08,食品,广西,32408.08,39.73,39.73,12.22,-0.14,2005,0.0007,0.91,-10.58,-21.26
1625,600101,明星电力,0.57,10.52,0.06,10.48,10.56,10.43,10.46,34.49,0.86,1.82,1.24,59121,37269,21851,61986288,32417.9,水力发电,四川,32417.9,34.1,34.1,10.48,0.02,1182,0.0015,0.86,5.31,-10.32
1626,600467,好当家,0.57,3.51,0.02,3.5,3.52,3.49,3.49,127.83,0.78,0.6,0.86,86958,53096,33862,30477536,146099.44,渔业,山东,146099.44,51.28,51.28,3.5,0.02,868,0.0007,0.57,0.57,-20.95
1627,300341,麦迪电气,0.57,8.78,0.05,8.7,8.82,8.7,8.73,55.43,0.71,0.44,1.37,16075,9855,6220,14064818,51021.12,电气设备,福建,36869.42,32.37,44.8,8.75,-0.14,819,0.0005,0.92,-6.1,-18.93
1628,601608,中信重工,0.57,5.29,0.03,5.24,5.29,5.24,5.26,0.0,0.77,0.3,0.95,128611,60672,67938,67818432,433941.94,专用机械,河南,427978.56,226.4,229.56,5.27,0.01,1516,0.0002,0.95,-4.51,-8.79
1629,601158,重庆水务,0.57,7.06,0.04,7.03,7.07,7.0,7.02,16.54,0.8,0.09,1.0,42347,17381,24965,29786420,480000.0,水务,重庆,480000.0,338.88,338.88,7.03,0.01,925,0.0001,0.86,-2.49,-7.35
1630,600997,开滦股份,0.57,7.08,0.04,7.02,7.16,6.95,7.04,19.01,0.73,1.34,2.98,165638,83174,82463,116953840,158779.98,煤炭开采,河北,123464.0,87.41,112.42,7.06,0.01,2097,0.0006,1.87,25.09,-4.32
1631,002247,帝龙文化,0.57,12.39,0.07,12.36,12.63,12.36,12.32,33.28,1.04,0.95,2.19,49787,28709,21078,61988484,85161.1,装修装饰,浙江,52204.71,64.68,105.51,12.45,-0.14,2036,0.0005,0.24,-10.02,-21.03
1632,002355,兴民智通,0.57,10.64,0.06,10.56,10.89,10.53,10.58,68.32,0.56,1.71,3.4,50719,28352,22366,54238476,51370.0,汽车配件,山东,29615.73,31.51,54.66,10.69,-0.15,1290,0.0013,1.04,6.51,-17.65
1633,300470,日机密封,0.57,33.7,0.19,33.77,33.78,33.41,33.51,52.81,0.67,0.63,1.1,3833,2073,1759,12873964,10668.0,机械基件,四川,6079.45,20.49,35.95,33.59,-0.15,519,0.0012,0.87,-0.94,-17.78
1634,002097,山河智能,0.57,8.87,0.05,8.84,8.96,8.83,8.82,39.81,0.53,1.67,1.47,101095,52529,48565,89726168,75532.5,工程机械,湖南,60398.57,53.57,67.0,8.88,-0.15,2184,0.0008,0.45,6.1,5.34
1635,002488,金固股份,0.57,10.67,0.06,10.59,10.72,10.59,10.61,0.0,0.63,0.93,1.23,35994,18214,17780,38325096,67182.28,汽车配件,浙江,38499.82,41.08,71.68,10.65,-0.15,980,0.001,0.76,-5.91,-25.9
1636,002039,黔源电力,0.56,16.02,0.09,15.95,16.03,15.79,15.93,0.0,0.6,0.31,1.51,9520,4923,4597,15128806,30539.86,水力发电,贵州,30537.31,48.92,48.92,15.89,-0.15,650,0.0005,1.46,12.26,-3.44
1637,002348,高乐股份,0.56,7.13,0.04,7.1,7.16,7.05,7.09,188.15,0.52,0.66,1.55,48402,21810,26592,34428796,94720.0,文教休闲,广东,73861.5,52.66,67.54,7.11,-0.15,968,0.0007,1.13,1.71,-5.56
1638,002755,东方新星,0.56,30.33,0.17,30.15,30.45,30.09,30.16,652.91,0.61,2.13,1.19,7486,3513,3973,22668162,10134.0,建筑施工,北京,3514.0,10.66,30.74,30.28,-0.15,845,0.0025,0.8,-19.25,-29.94
1639,600271,航天信息,0.56,19.67,0.11,19.79,19.99,19.5,19.56,31.52,1.15,0.8,2.51,147874,74704,73169,291475424,186285.17,电脑设备,北京,184681.19,363.27,366.42,19.71,0.01,3517,0.0002,0.87,7.14,-2.96
1640,000715,中兴商业,0.56,10.76,0.06,10.76,10.83,10.7,10.7,43.57,1.15,0.54,1.21,15162,7854,7308,16287728,27900.59,百货,辽宁,27856.56,29.97,30.02,10.74,-0.15,1192,0.0005,0.56,-13.37,-27.4
1641,002510,天汽模,0.56,7.2,0.04,7.16,7.33,7.16,7.16,77.34,0.67,3.75,2.37,267934,147219,120714,194264336,89624.1,汽车配件,天津,71427.13,51.43,64.53,7.25,-0.15,3011,0.0012,0.56,15.57,12.15
1642,002381,双箭股份,0.56,9.0,0.05,9.04,9.05,8.95,8.95,101.79,0.42,1.06,1.12,22896,12862,10034,20593162,42850.0,橡胶,浙江,21660.86,19.49,38.57,8.99,-0.15,737,0.0014,0.56,-2.17,-18.55
1643,002106,莱宝高科,0.56,10.8,0.06,10.73,10.87,10.71,10.74,53.8,0.95,1.54,1.49,108268,55626,52642,116862752,70581.61,元器件,深圳,70354.95,75.98,76.23,10.79,-0.15,2122,0.0007,0.84,6.3,-7.61
1644,600503,华丽家族,0.56,7.22,0.04,7.24,7.25,7.15,7.18,33.36,0.59,1.38,1.39,220595,116377,104217,159030032,160229.0,区域地产,上海,160229.0,115.69,115.69,7.21,0.0,2865,0.0005,0.98,14.06,-10.86
1645,603600,永艺股份,0.55,16.31,0.09,16.15,16.38,16.15,16.22,41.44,1.33,1.13,1.42,11814,5167,6647,19204160,25000.0,家居用品,浙江,10468.75,17.07,40.77,16.26,0.0,567,0.002,0.99,-2.34,-10.58
1646,603801,志邦股份,0.55,41.71,0.23,41.31,42.0,41.31,41.48,82.01,0.99,1.67,1.66,6661,3234,3427,27810330,16000.0,家居用品,安徽,4000.0,16.68,66.74,41.75,0.0,473,0.0035,0.97,23.4,23.4
1647,002496,辉丰股份,0.55,5.44,0.03,5.43,5.46,5.37,5.41,17.52,0.76,1.46,1.66,149777,81882,67895,81137928,150747.78,农药化肥,江苏,102355.47,55.68,82.01,5.42,-0.16,2677,0.0005,1.3,12.4,13.33
1648,002124,天邦股份,0.55,9.07,0.05,9.07,9.15,9.05,9.02,33.25,0.63,1.18,1.11,41178,22746,18432,37430140,77308.53,饲料,浙江,34806.19,31.57,70.12,9.09,-0.16,1218,0.001,0.22,8.75,-21.34
1649,002443,金洲管道,0.55,9.08,0.05,9.1,9.2,9.03,9.03,61.47,1.02,1.71,1.88,85844,47426,38418,78164544,52053.55,钢加工,浙江,50324.44,45.69,47.26,9.11,-0.16,1788,0.001,0.55,15.52,-23.7
1650,002151,北斗星通,0.55,27.24,0.15,27.12,27.3,27.01,27.09,957.45,0.57,1.24,1.07,30211,15958,14253,82072568,51276.07,通信设备,北京,24288.66,66.16,139.68,27.17,-0.16,1577,0.0008,0.85,-2.68,-15.3
1651,300142,沃森生物,0.55,12.72,0.07,12.63,12.8,12.55,12.65,0.0,1.25,0.59,1.98,68267,36584,31682,86373840,153743.7,生物制药,云南,114986.71,146.26,195.56,12.65,-0.16,1840,0.0003,1.35,5.21,8.53
1652,300074,华平股份,0.55,7.27,0.04,7.2,7.28,7.19,7.23,286.26,0.53,0.98,1.24,42503,25562,16940,30755546,54321.3,通信设备,上海,43475.5,31.61,39.49,7.24,-0.16,794,0.0012,1.11,-0.55,-16.63
1653,000563,陕国投Ａ,0.55,5.46,0.03,5.39,5.48,5.38,5.43,31.54,0.76,0.53,1.84,150527,67427,83099,81888176,309049.19,多元金融,陕西,286186.38,156.26,168.74,5.44,-0.16,2020,0.0003,1.49,6.85,-15.35
1654,600380,健康元,0.55,9.12,0.05,9.24,9.29,9.07,9.07,18.73,1.16,1.01,2.43,157486,84702,72784,144169744,157377.81,化学制药,深圳,156222.53,142.47,143.53,9.15,-0.01,2563,0.0004,0.55,8.96,-2.36
1655,000902,新洋丰,0.55,9.12,0.05,9.08,9.17,9.03,9.07,13.3,1.32,0.57,1.54,70404,41503,28901,63989196,130452.92,农药化肥,湖北,123356.34,112.5,118.97,9.09,-0.16,1696,0.0003,1.0,5.56,-5.0
1656,300194,福安药业,0.55,7.3,0.04,7.26,7.32,7.25,7.26,24.11,0.54,0.79,0.96,46142,22209,23933,33649400,118971.22,化学制药,重庆,58545.62,42.74,86.85,7.29,-0.16,1150,0.0007,0.69,3.4,-11.84
1657,002687,乔治白,0.55,7.31,0.04,7.26,7.31,7.23,7.27,73.55,0.71,0.59,1.1,18836,8861,9975,13715338,35485.19,服饰,浙江,31942.19,23.35,25.94,7.28,-0.16,905,0.0007,1.11,-7.59,-34.44
1658,600236,桂冠电力,0.55,5.49,0.03,5.48,5.5,5.46,5.46,26.0,1.52,0.15,0.73,52944,15917,37026,28974510,606336.75,水力发电,广西,360447.09,197.89,332.88,5.47,-0.01,726,0.0002,0.55,-1.08,-13.54
1659,600587,新华医疗,0.55,18.35,0.1,18.26,18.45,18.21,18.25,42.3,0.86,0.63,1.32,25558,12438,13120,46873732,40642.8,医疗保健,山东,40346.67,74.04,74.58,18.34,-0.01,1107,0.0006,0.77,0.99,-24.83
1660,000571,新大洲Ａ,0.55,7.34,0.04,7.32,7.4,7.28,7.3,67.97,0.39,1.63,1.64,132307,72479,59828,97009696,81406.39,煤炭开采,海南,81221.89,59.62,59.75,7.33,-0.17,2109,0.0008,0.82,-9.16,-5.9
1661,000603,盛达矿业,0.55,14.7,0.08,14.43,14.88,14.4,14.62,226.48,0.61,1.54,3.28,63062,28894,34168,92666408,72262.52,铅锌,北京,41074.69,60.38,106.23,14.69,-0.17,1761,0.0009,2.08,12.56,-4.3
1662,300188,美亚柏科,0.55,18.41,0.1,18.21,18.78,18.18,18.31,678.41,0.55,2.48,3.28,73428,37641,35786,135481104,49634.05,软件服务,福建,29636.0,54.56,91.38,18.45,-0.17,1996,0.0012,1.27,1.88,-2.39
1663,002498,汉缆股份,0.54,3.69,0.02,3.66,3.73,3.66,3.67,41.8,1.8,0.39,1.91,125485,56034,69450,46353812,332679.59,电气设备,山东,322072.5,118.84,122.76,3.69,-0.17,1293,0.0003,0.82,0.54,-12.14
1664,600540,*ST新赛,0.54,5.54,0.03,5.51,5.58,5.5,5.51,180.33,1.18,0.99,1.45,46070,28351,17718,25511676,47092.32,种植业,新疆,46312.32,25.66,26.09,5.54,-0.01,647,0.0015,0.73,-5.62,-35.05
1665,000810,创维数字,0.54,11.09,0.06,10.99,11.16,10.99,11.03,93.13,0.88,0.53,1.54,21439,9072,12366,23784862,103455.82,家用电器,四川,40788.39,45.23,114.73,11.09,-0.17,1225,0.0004,0.91,-2.12,-22.61
1666,600973,宝胜股份,0.54,5.55,0.03,5.54,5.55,5.51,5.52,56.08,0.93,0.6,0.72,53705,25836,27868,29712164,122211.25,电气设备,江苏,89504.13,49.67,67.83,5.53,-0.01,955,0.0006,0.73,-2.97,-5.93
1667,600300,维维股份,0.54,5.55,0.03,5.5,5.56,5.5,5.52,25.35,0.7,0.52,1.09,87660,42532,45127,48500640,167200.0,软饮料,江苏,167200.0,92.8,92.8,5.53,-0.01,1635,0.0003,0.91,7.77,-23.02
1668,600157,永泰能源,0.54,3.7,0.02,3.67,3.72,3.66,3.68,107.73,0.62,0.26,1.63,153006,65265,87741,56533192,1242579.5,煤炭开采,山西,582681.06,215.59,459.75,3.69,-0.01,1833,0.0001,1.09,2.21,-10.63
1669,002059,云南旅游,0.54,9.25,0.05,9.2,9.29,9.16,9.2,14733.72,0.96,0.27,1.41,19385,7784,11601,17919248,73079.25,旅游景点,云南,70881.79,65.57,67.6,9.24,-0.17,730,0.0004,0.98,-6.75,-23.81
1670,600589,广东榕泰,0.54,7.41,0.04,7.36,7.42,7.35,7.37,44.88,0.83,0.54,0.95,33684,18208,15475,24869030,70530.59,塑料,广东,62708.53,46.47,52.26,7.38,-0.01,609,0.0009,0.82,1.93,-10.72
1671,000861,海印股份,0.54,3.72,0.02,3.7,3.73,3.69,3.7,58.92,0.93,0.25,1.08,46891,21111,25780,17401154,224987.34,房产服务,广东,187211.42,69.64,83.7,3.71,-0.17,702,0.0004,0.81,-2.11,-21.52
1672,300039,上海凯宝,0.54,7.45,0.04,7.43,7.49,7.39,7.41,20.52,0.51,1.07,1.35,85565,48702,36863,63680408,107149.38,中成药,上海,80146.71,59.71,79.83,7.44,-0.17,1983,0.0005,0.81,1.64,-4.85
1673,002198,嘉应制药,0.54,13.05,0.07,12.98,13.11,12.94,12.98,334.52,1.09,0.34,1.31,15656,6620,9036,20395372,50750.98,中成药,广东,46532.37,60.72,66.23,13.03,-0.17,435,0.0008,0.85,-2.61,-12.83
1674,600850,华东电脑,0.54,20.53,0.11,20.45,20.89,20.42,20.42,28.49,0.76,0.56,2.3,23494,13853,9640,48419872,42088.82,软件服务,上海,42088.82,86.41,86.41,20.61,-0.02,1710,0.0003,0.54,-6.0,-15.58
1675,000566,海南海药,0.54,13.1,0.07,13.03,13.15,12.99,13.03,66.15,1.63,0.43,1.23,42241,16073,26167,55201444,133597.92,化学制药,海南,98868.6,129.52,175.01,13.07,-0.18,857,0.0005,0.85,-1.65,-6.16
1676,002115,三维通信,0.54,9.36,0.05,9.35,9.44,9.28,9.31,0.0,0.71,1.03,1.72,35145,19294,15851,32893260,41625.89,通信设备,浙江,34270.64,32.08,38.96,9.36,-0.18,1271,0.0008,0.86,-10.26,-10.26
1677,002073,软控股份,0.54,9.39,0.05,9.34,9.43,9.3,9.34,148.48,0.63,1.31,1.39,82265,44125,38139,77123864,93544.46,软件服务,山东,62595.89,58.78,87.84,9.38,-0.18,1744,0.0008,0.97,1.73,-9.62
1678,300049,福瑞股份,0.53,15.04,0.08,14.95,15.12,14.91,14.96,116.59,0.72,1.09,1.4,24871,12875,11996,37326512,26305.31,中成药,内蒙,22785.86,34.27,39.56,15.01,-0.18,868,0.0013,0.87,-12.76,-24.61
1679,300019,硅宝科技,0.53,9.43,0.05,9.36,9.46,9.33,9.38,84.49,0.46,1.47,1.39,30077,17337,12740,28265820,33090.19,化工原料,四川,20504.01,19.34,31.2,9.4,-0.18,778,0.0019,1.07,-4.36,-27.96
1680,601899,紫金矿业,0.53,3.78,0.02,3.77,3.78,3.71,3.76,28.92,0.54,0.77,1.86,1223195,645871,577323,459272832,2303122.0,黄金,福建,1580380.38,597.38,653.72,3.75,-0.02,4381,0.0002,1.89,18.87,6.18
1681,000608,阳光股份,0.53,7.57,0.04,7.52,7.64,7.45,7.53,0.0,0.76,0.34,2.52,25148,12241,12907,19039866,74991.32,区域地产,广西,74980.18,56.76,56.77,7.57,-0.18,493,0.0007,1.61,-9.56,-5.96
1682,002597,金禾实业,0.53,20.85,0.11,20.8,20.87,20.65,20.74,14.64,0.57,0.6,1.06,33822,17528,16293,70201848,56432.01,化工原料,安徽,55947.98,116.65,117.66,20.76,-0.18,1702,0.0004,0.97,5.78,13.19
1683,001696,宗申动力,0.53,7.6,0.04,7.57,7.64,7.54,7.56,27.91,0.69,1.01,1.32,90152,40641,49511,68477624,114502.7,摩托车,重庆,89143.9,67.75,87.02,7.6,-0.18,1753,0.0006,0.8,3.4,-16.76
1684,600345,长江通信,0.53,20.91,0.11,21.25,21.5,20.52,20.8,15.96,1.73,2.98,4.71,59016,32578,26437,123754280,19800.0,通信设备,湖北,19800.0,41.4,41.4,20.97,-0.03,1736,0.0017,1.9,5.08,-6.32
1685,002202,金风科技,0.53,15.25,0.08,15.19,15.39,15.19,15.17,57.74,1.27,0.43,1.32,92212,40261,51951,141007312,273554.09,电气设备,新疆,215751.84,329.02,340.91,15.29,-0.19,2554,0.0002,0.39,4.02,-11.54
1686,300443,金雷风电,0.53,22.96,0.12,22.81,23.0,22.7,22.84,26.9,0.47,1.6,1.31,18305,10111,8194,41780260,23805.67,专用机械,山东,11461.83,26.32,54.66,22.82,-0.19,1055,0.0015,1.15,3.01,-12.93
1687,600152,维科精华,0.52,9.59,0.05,9.54,9.64,9.5,9.54,0.0,0.79,0.83,1.47,24311,12298,12013,23257176,29349.41,纺织,浙江,29349.41,28.15,28.15,9.57,-0.03,717,0.0012,0.95,3.56,-23.28
1688,600109,国金证券,0.52,11.51,0.06,11.46,11.53,11.41,11.45,30.46,0.7,0.66,1.05,200148,91915,108233,229786240,302435.94,证券,四川,302435.94,348.1,348.1,11.48,-0.03,2604,0.0003,0.88,-0.78,-14.87
1689,002699,美盛文化,0.52,13.45,0.07,13.45,13.52,13.36,13.38,98.15,0.67,0.23,1.2,15653,7788,7864,21053090,90957.27,服饰,浙江,69237.14,93.12,122.34,13.45,-0.19,866,0.0003,0.67,-5.68,-29.65
1690,600418,江淮汽车,0.52,9.62,0.05,9.6,9.66,9.55,9.57,16.64,1.18,0.55,1.15,80195,39023,41172,77102176,189331.2,汽车整车,安徽,144743.7,139.24,182.14,9.61,-0.03,1533,0.0004,0.73,-1.13,-19.97
1691,600887,伊利股份,0.52,23.11,0.12,23.0,23.47,22.98,22.99,20.26,0.59,0.48,2.13,288828,151170,137657,669136192,607900.0,乳制品,内蒙,603336.94,1394.31,1404.86,23.17,-0.03,4419,0.0001,0.57,22.53,31.38
1692,000538,云南白药,0.52,88.65,0.46,88.58,90.15,88.39,88.19,31.83,1.38,0.36,2.0,37015,19270,17744,330987296,104139.96,中成药,云南,104139.24,923.19,923.2,89.42,-0.19,2584,0.0001,0.29,,15.2
